0.0201,0.00671902,1.99328,2,1.99664
0.04,0.0275591,1.97244,2,1.98617
0.06,0.0640058,1.93599,2,1.96774
0.08,0.117001,1.883,2,1.94062
0.1,0.187187,1.81281,2,1.90411
0.12,0.274742,1.72526,2,1.85756
0.14,0.379286,1.62071,2,1.8004
0.1601,0.500444,1.49956,2,1.73179
0.1801,0.63529,1.36471,2,1.6521
0.2001,0.781946,1.21805,2,1.5608
0.2201,0.937251,1.06275,2,1.45791
0.2401,1.09738,0.902618,2,1.34359
0.2601,1.25795,0.742048,2,1.21823
0.2801,1.41416,0.585838,2,1.08244
0.3001,1.561,0.439004,2,0.93702
0.3201,1.69346,0.306544,2,0.782999
0.3401,1.80681,0.193191,2,0.621597
0.3601,1.89685,0.103152,2,0.454206
0.3801,1.96013,0.0398662,2,0.282369
0.4001,1.9942,0.00580363,2,0.107737
0.4201,1.99769,0.00230983,2,0.0679681
0.4401,1.97048,0.0295235,2,0.242996
0.4601,1.91363,0.0863676,2,0.415614
0.4801,1.82938,0.170616,2,0.584151
0.5001,1.72097,0.279033,2,0.747038
0.5201,1.59244,0.407564,2,0.902845
0.5401,1.44842,0.551575,2,1.05031
0.5601,1.2939,0.706104,2,1.18836
0.5801,1.13388,0.866118,2,1.31614
0.6001,0.97325,1.02675,2,1.433
0.6201,0.816494,1.18351,2,1.53851
0.6401,0.667578,1.33242,2,1.63244
0.6601,0.529817,1.47018,2,1.71475
0.6801,0.405818,1.59418,2,1.7856
0.7001,0.29746,1.70254,2,1.84529
0.7201,0.205917,1.79408,2,1.89425
0.7401,0.131706,1.86829,2,1.93303
0.7601,0.0747729,1.92523,2,1.96226
0.7801,0.0345729,1.96543,2,1.98264
0.8001,0.010173,1.98983,2,1.99491
0.8201,0.000346206,1.99965,2,1.99983
0.8401,0.00366211,1.99634,2,1.99817
0.8601,0.0185686,1.98143,2,1.99069
0.8801,0.0434624,1.95654,2,1.97815
0.9001,0.0767465,1.92325,2,1.96125
0.9201,0.116877,1.88312,2,1.94068
0.9401,0.162396,1.8376,2,1.91708
0.9601,0.211956,1.78804,2,1.89105
0.9801,0.264337,1.73566,2,1.86315
1.0001,0.318448,1.68155,2,1.83388
1.0201,0.373335,1.62667,2,1.8037
1.0401,0.428171,1.57183,2,1.77304
1.0601,0.482256,1.51774,2,1.74227
1.0801,0.535002,1.465,2,1.71172
1.1001,0.585924,1.41408,2,1.68171
1.1201,0.634633,1.36537,2,1.65249
1.1401,0.680818,1.31918,2,1.6243
1.1601,0.72424,1.27576,2,1.59735
1.1801,0.764717,1.23528,2,1.5718
1.2001,0.802119,1.19788,2,1.54783
1.2201,0.836355,1.16365,2,1.52555
1.2401,0.867366,1.13263,2,1.50508
1.2601,0.895121,1.10488,2,1.48653
1.2801,0.919603,1.0804,2,1.46996
1.3001,0.940813,1.05919,2,1.45546
1.3201,0.958759,1.04124,2,1.44308
1.3401,0.973454,1.02655,2,1.43286
1.3601,0.984911,1.01509,2,1.42484
1.3801,0.993147,1.00685,2,1.41905
1.4001,0.998171,1.00183,2,1.41551
1.4201,0.999992,1.00001,2,1.41422
1.4401,0.998613,1.00139,2,1.41519
1.4601,0.994031,1.00597,2,1.41843
1.4801,0.98624,1.01376,2,1.42391
1.5001,0.975228,1.02477,2,1.43162
1.5201,0.960981,1.03902,2,1.44154
1.5401,0.943485,1.05652,2,1.45363
1.5601,0.922726,1.07727,2,1.46784
1.5801,0.898695,1.1013,2,1.48412
1.6001,0.871392,1.12861,2,1.5024
1.6201,0.840829,1.15917,2,1.52261
1.6401,0.807035,1.19296,2,1.54465
1.6601,0.770066,1.22993,2,1.5684
1.6801,0.730007,1.26999,2,1.59373
1.7001,0.686982,1.31302,2,1.6205
1.7201,0.641166,1.35883,2,1.64854
1.7401,0.592788,1.40721,2,1.67762
1.7601,0.54215,1.45785,2,1.70754
1.7801,0.48963,1.51037,2,1.73803
1.8001,0.435697,1.5643,2,1.76879
1.8201,0.380925,1.61907,2,1.79949
1.8401,0.326,1.674,2,1.82975
1.8601,0.271727,1.72827,2,1.85918
1.8801,0.219046,1.78095,2,1.8873
1.9001,0.169026,1.83097,2,1.91362
1.9201,0.122872,1.87713,2,1.93759
1.9401,0.0819134,1.91809,2,1.95862
1.9601,0.0475939,1.95241,2,1.97606
1.9801,0.0214475,1.97855,2,1.98925
2.0001,0.00506638,1.99493,2,1.99747
2.0201,5.61107e-05,1.99994,2,1.99997
2.0401,0.00797979,1.99202,2,1.99601
2.0601,0.0302892,1.96971,2,1.9848
2.0801,0.0682448,1.93176,2,1.96558
2.1,0.122511,1.87749,2,1.93778
2.12,0.194233,1.80577,2,1.9004
2.14,0.283315,1.71669,2,1.85294
2.16,0.389323,1.61068,2,1.79481
2.18,0.511182,1.48882,2,1.72558
2.2,0.647117,1.35288,2,1.64492
2.22,0.794625,1.20537,2,1.55266
2.24,0.950488,1.04951,2,1.4488
2.26,1.11083,0.889169,2,1.33354
2.28,1.27122,0.728775,2,1.20729
2.3,1.42684,0.573155,2,1.07066
2.32,1.57267,0.427331,2,0.924479
2.34,1.70371,0.296291,2,0.769793
2.36,1.81527,0.184732,2,0.607835
2.38,1.90319,0.0968056,2,0.440013
2.4,1.96412,0.0358793,2,0.267878
2.42,1.99567,0.00433284,2,0.0930896
2.44,1.99659,0.00341352,2,0.0826259
2.46,1.96684,0.0331579,2,0.257518
2.48,1.90761,0.0923893,2,0.429859
2.5,1.82121,0.178792,2,0.597983
2.52,1.71095,0.289052,2,0.760331
2.54,1.58094,0.419059,2,0.915487
2.56,1.43586,0.56414,2,1.0622
2.58,1.28068,0.719318,2,1.19943
2.6,1.12043,0.879565,2,1.32632
2.62,0.95996,1.04004,2,1.44225
2.64,0.803716,1.19628,2,1.54679
2.66,0.655613,1.34439,2,1.63975
2.68,0.518911,1.48109,2,1.7211
2.7,0.396156,1.60384,2,1.791
2.72,0.289166,1.71083,2,1.84978
