0.5001,-1.40429,0.332171
1.0001,-0.834856,1.34773
1.5001,-0.335061,0.651042
2.0001,-0.124798,0.248622
2.5,-0.0459974,0.0919462
3,-0.0169253,0.0338485
3.5,-0.00622642,0.0124538
4,-0.00228995,0.00458281
4.5,-0.000840717,0.00168934
5,-0.000304634,0.000630773
5.5,-9.94324e-05,0.000257321
6.0001,-2.2142e-06,0.000163359
6.5001,9.25733e-05,0.000246872
7.0001,0.00028791,0.000598528
7.5001,0.000795964,0.00160028
8.0001,0.00216856,0.00434019
8.5001,0.00589655,0.0117941
9.0001,0.0160287,0.0320558
9.5001,0.0435618,0.0870825
10.0001,0.118234,0.235641
10.5001,0.317839,0.619416
11.0001,0.798703,1.31826
11.5001,1.3933,0.477481
12.0001,1.03845,-1.40986
12.5001,0.443622,-0.84246
13.0001,0.16684,-0.33135
13.5001,0.0615628,-0.123009
14.0001,0.0226569,-0.0453083
14.5001,0.0083353,-0.0166711
15.0001,0.00306594,-0.00613404
15.5001,0.00112662,-0.00225915
16.0001,0.000410988,-0.00083804
16.5001,0.000141755,-0.000327176
17.0001,2.649e-05,-0.000171679
17.5001,-6.00023e-05,-0.000202652
18.0001,-0.000211667,-0.000453738
18.5001,-0.000593236,-0.00119766
19.0001,-0.00161915,-0.00324242
19.5001,-0.00440372,-0.00880892
20.0001,-0.0119713,-0.0239422
