9.002,31946.7,5636.62,37583.3,83.5208,106.385
9.102,30425,7215.73,37640.7,79.5425,34.1984
9.202,31325.3,6229.48,37554.8,81.8963,85.5483
9.302,32425.4,5106.95,37532.3,84.7722,65.2108
9.402,32096.4,5433.67,37530,83.9121,91.2018
9.502,32299.6,5234.47,37534.1,84.4435,82.2147
9.602,30757.1,6786.5,37543.6,80.4106,9.3206
9.702,32551.1,5034.77,37585.8,85.1009,79.194
9.802,32061.3,5531.58,37592.9,83.8204,78.133
9.902,31081.1,6516.37,37597.5,81.2579,61.3144
10,31582,5990.82,37572.8,82.5673,103.674
10.1,31183.2,6391.1,37574.3,81.5247,33.1218
10.2,32055.8,5474.15,37529.9,83.806,60.6637
10.3,32070.8,5615.36,37686.2,83.8453,52.2473
10.4,33086.3,4586.29,37672.6,86.5002,44.7545
10.5,32568.8,5046.84,37615.6,85.1472,50.9322
10.6,31509,6179.58,37688.6,82.3766,101.293
10.7,32571.4,5088.74,37660.1,85.1539,79.4516
10.8,31129.7,6548.61,37678.3,81.3849,58.3477
10.9,31879.2,5798.69,37677.9,83.3443,95.0393
11,30495.4,7128.31,37623.7,79.7264,66.6417
11.1,31770.3,5819.55,37589.9,83.0596,66.1515
11.2,31918.2,5747.29,37665.5,83.4462,14.3822
11.3,31206.7,6446.14,37652.8,81.5861,26.3901
11.4,32458.8,5243.64,37702.4,84.8596,56.4449
11.5,32846.4,4870.92,37717.3,85.8728,74.7096
11.6,31566.8,6139.81,37706.6,82.5275,67.1842
11.7,31858.8,5832.56,37691.4,83.2911,49.0487
11.8,31814.1,5897.44,37711.6,83.1742,110.627
11.9,31416.7,6229.76,37646.5,82.1353,59.1326
12,31750.3,5925.94,37676.2,83.0073,62.2228
12.1,31306.4,6398.38,37704.8,81.8469,-14.9111
12.2,31668.3,6030.27,37698.6,82.793,64.9445
12.3,30510.3,7100.16,37610.4,79.7654,70.17
12.4,31565.2,6012.54,37577.8,82.5235,48.7782
12.5,31779.8,5749.14,37529,83.0845,98.3324
12.6,31135,6434.41,37569.4,81.3987,97.6222
12.7,32193.9,5337.56,37531.5,84.1671,51.0575
12.8,32147.3,5244.38,37391.7,84.0452,55.474
12.9,32734.9,4700.08,37435,85.5815,47.4016
13,31792.6,5645.83,37438.4,83.1179,65.0283
13.1,32275,5130.38,37405.4,84.3791,58.5082
13.2,31059.1,6319.25,37378.3,81.2002,62.5882
13.3,31783.1,5578.28,37361.4,83.093,63.4244
13.4,31809.1,5595.17,37404.3,83.161,62.101
13.5,31942.5,5521.19,37463.7,83.5099,65.588
13.6,32106.5,5323.25,37429.7,83.9385,79.8518
13.7,31270,6213.19,37483.2,81.7516,75.5545
13.8,32198,5283.01,37481,84.1778,124.01
13.9,31973.5,5460.68,37434.1,83.5907,65.9517
14,31455.9,6015.05,37471,82.2378,77.1256
14.1,32227.1,5234.34,37461.4,84.2538,77.8148
14.2,30894.2,6728.53,37622.7,80.7691,52.4947
14.3,31922.1,5675.45,37597.6,83.4566,53.8101
14.4,31253.2,6369,37622.2,81.7076,91.0521
14.5,30979.2,6637.74,37617,80.9915,64.4918
14.6,31620.6,5929.15,37549.8,82.6683,32.5287
14.7,31851.1,5691.7,37542.8,83.2708,78.5539
14.8,31801.3,5814.06,37615.4,83.1407,47.4866
14.9,32052.4,5537.53,37589.9,83.7971,66.0931
15,32323.3,5464.91,37788.2,84.5053,56.6009
15.1,32634.8,5153.11,37787.9,85.3197,46.8821
15.2,31852.5,5907.71,37760.2,83.2745,81.9043
15.3,32889.3,4952.16,37841.5,85.9851,103.529
15.4,31834.5,6039.59,37874.1,83.2274,37.8867
15.5,32681.4,5162.92,37844.3,85.4416,74.3373
15.6,32572.8,5243.14,37815.9,85.1576,60.2925
15.7,31962,5898.46,37860.5,83.5609,86.8216
15.8,32884.6,4942.79,37827.4,85.9728,42.8953
15.9,31708.6,6100.84,37809.5,82.8984,68.9424
16,31638.3,6193.17,37831.4,82.7144,63.5947
16.1,32550.6,5241.32,37791.9,85.0997,73.1176
16.2,32387.8,5444.66,37832.4,84.6739,64.8374
16.3,31741.1,6060.83,37801.9,82.9832,73.4211
16.4,32861.9,4998.31,37860.2,85.9134,79.1736
16.5,32763,5081.44,37844.4,85.6549,104.444
16.6,31776,6075.64,37851.6,83.0745,43.3284
16.7,32623.3,5242.71,37866,85.2897,-19.5811
16.8,31871.4,6022.89,37894.3,83.324,66.2073
16.9,31787,6098.26,37885.3,83.1033,61.1798
17,33251,4689.98,37941,86.9307,76.4748
17.1,32142.9,5825.34,37968.2,84.0336,55.7169
17.2,32232.3,5787.14,38019.4,84.2673,54.4765
17.3,31861.3,6125.86,37987.2,83.2975,41.225
17.4,32038.1,6070.32,38108.4,83.7597,46.2126
17.5,32695.1,5502.86,38197.9,85.4773,56.5746
17.6,31811,6388.75,38199.7,83.166,78.9504
17.7,32497.7,5714.39,38212.1,84.9614,116.204
17.8,32483.7,5738.57,38222.3,84.9248,59.1437
17.9,32025.2,6202.66,38227.9,83.726,100.689
18,32364.1,5667.2,38031.3,84.6119,82.5834
18.1,33285.3,4837.32,38122.6,87.0203,55.8323
18.2,32923.2,5228.8,38152,86.0736,91.3405
18.3,32253.7,5905.35,38159,84.3233,50.8031
18.4,32303.9,5908.27,38212.2,84.4546,89.6438
18.5,32382,5833.49,38215.5,84.6588,63.6075
18.6,32834.8,5441.99,38276.8,85.8427,89.5417
18.7,31302,6992.06,38294,81.8352,4.85507
18.8,31826,6509.59,38335.6,83.2053,92.8572
18.9,32774.8,5583.68,38358.5,85.6858,62.5139
19,32539.9,5878.09,38418,85.0716,35.0266
19.1,33084,5357.43,38441.4,86.494,43.1205
19.2,32499.1,5964.94,38464,84.9648,71.0195
19.3,33365.4,5100.25,38465.7,87.2298,113.092
19.4,31936.5,6531.9,38468.4,83.4942,37.999
19.5,32104.8,6341.61,38446.4,83.934,76.303
19.6,32387.9,6057.53,38445.4,84.6741,69.5003
19.702,31650.2,6821.09,38471.2,82.7455,24.7714
19.802,33513.2,4982.36,38495.6,87.6163,91.4456
19.902,31972.9,6514.34,38487.2,83.5893,52.2002
20.002,32799.3,5651.08,38450.4,85.7498,79.5035
20.102,32281.4,6246.64,38528.1,84.3959,79.0904
20.202,32055,6505.26,38560.3,83.804,44.2599
20.302,32355.1,6216.94,38572,84.5885,91.856
20.402,31897.6,6652.64,38550.2,83.3924,136.459
20.502,31984.6,6600.71,38585.3,83.6199,79.2098
20.602,33033.2,5994.53,39027.7,86.3612,25.0222
20.702,31810.8,7134.96,38945.8,83.1655,107.808
20.802,32883.2,6065.25,38948.5,85.9692,67.3599
20.902,32030.2,6955.92,38986.1,83.739,75.1602
21.002,33484.6,5467.47,38952.1,87.5414,49.6097
21.102,32556.2,6472.03,39028.2,85.1141,85.2358
21.202,33554.6,5575.04,39129.7,87.7246,35.7566
21.302,32594.7,6562.45,39157.1,85.2149,94.3884
21.402,33168,6069.27,39237.3,86.7137,96.688
21.502,33015.7,6161.18,39176.8,86.3154,77.6662
21.602,33831.6,5336.1,39167.7,88.4486,87.706
21.702,33556.8,5649.84,39206.6,87.7301,60.9242
21.802,33218.2,6004.71,39222.9,86.845,73.9883
21.902,33086.6,6148.15,39234.7,86.5009,75.6299
22.002,34421.3,4773.31,39194.6,89.9904,77.7942
22.102,33233.4,5995.97,39229.4,86.8848,66.0198
22.202,33760.5,5465.45,39225.9,88.2627,111.561
22.302,33380.6,5881.87,39262.4,87.2694,47.9311
22.402,33685.9,5554.25,39240.2,88.0678,87.8637
22.502,32945.4,6260.19,39205.6,86.1318,102.463
22.602,33309.6,5911.49,39221.1,87.084,45.2992
22.702,32805.2,6337.32,39142.5,85.7653,61.9813
22.802,33375.4,5997.4,39372.8,87.2561,67.676
22.902,33522,5944.37,39466.4,87.6393,70.3711
23.002,32753,6707.84,39460.8,85.6287,75.1418
23.102,33434.9,6072.32,39507.2,87.4115,67.7539
23.202,35010.6,4445.41,39456,91.5309,63.2987
23.302,33358.9,6092.97,39451.8,87.2127,84.3067
23.402,33131,6255.57,39386.6,86.6171,57.5992
23.502,32259.7,7257.04,39516.8,84.3391,79.2569
23.602,33267.1,6187.41,39454.6,86.9729,69.0007
23.702,33381.1,6105.82,39487,87.2709,106.893
23.802,33637.4,5834.56,39471.9,87.9409,114.141
23.902,33774.9,5913.82,39688.8,88.3005,73.5395
24.002,33763.3,5939.19,39702.5,88.2702,60.3999
24.102,33882.5,5803.72,39686.3,88.5818,94.2646
24.202,34123.4,5543.69,39667.1,89.2116,104.566
24.302,32495.1,7142.75,39637.9,84.9545,121.453
24.402,33344.3,6331.7,39676.1,87.1748,44.842
24.502,33371.8,6369.8,39741.6,87.2467,62.1022
24.602,33156.7,6579.1,39735.8,86.6842,99.4454
24.702,33731.9,6106.65,39838.5,88.1879,103.153
24.802,33539.1,6308.27,39847.4,87.6839,103.389
24.902,32676.9,7195.5,39872.4,85.4298,68.2357
25.002,33030.1,6888.2,39918.3,86.3533,84.4739
25.102,33448.6,6648.34,40097,87.4473,65.9869
25.202,35235.2,4770.52,40005.7,92.1181,72.4743
25.302,34448.1,5590.05,40038.2,90.0605,122.728
25.402,35079.6,4978.61,40058.2,91.7113,97.2925
25.502,32974.6,7143.56,40118.1,86.208,25.3472
25.602,33997.7,6015.08,40012.8,88.883,71.0518
25.702,34989.6,5690.69,40680.3,91.4762,94.5614
25.802,33419.4,7285.59,40705,87.3711,73.1598
25.902,34196.8,6379.14,40576,89.4035,64.758
26.002,35474.8,5161.58,40636.4,92.7446,77.5657
26.102,34647.1,5981.82,40628.9,90.5807,50.589
26.202,34306.9,6537.08,40843.9,89.6912,65.3687
26.302,34641.6,6211.84,40853.5,90.5663,69.4947
26.402,34743.3,6136.51,40879.8,90.8322,92.1073
26.502,34471,6545.02,41016,90.1203,82.6647
26.602,33683.5,7364.03,41047.5,88.0615,24.9063
26.702,35405.5,5600.45,41005.9,92.5633,88.7939
26.802,34965.5,6172.72,41138.2,91.4131,78.7
26.902,34671,6574.97,41246,90.6431,50.5904
27.002,34953.5,6309.59,41263.1,91.3818,100.371
27.102,34886.3,6456.09,41342.4,91.2061,109.248
27.202,35938.1,5375.41,41313.5,93.9559,71.2303
27.302,33867.2,7635.8,41503,88.5416,90.1252
27.402,34658,6829.66,41487.7,90.6092,103.614
27.502,35756,5750.72,41506.7,93.4798,78.5686
27.602,34837.9,6619.46,41457.4,91.0795,101.803
27.702,34077.8,7480.46,41558.3,89.0923,65.1646
27.802,33977.8,7436.48,41414.3,88.8309,105.516
27.902,34257.3,7119.51,41376.8,89.5615,79.0233
28.002,35758.6,5735.13,41493.7,93.4864,17.494
28.102,35116.6,6419.1,41535.7,91.808,48.4546
28.202,35029.1,6424.84,41454,91.5794,106.384
28.302,34576.3,6909.62,41486,90.3957,71.907
28.402,35347.4,6124.53,41471.9,92.4115,18.2835
28.502,35402.2,5982.75,41385,92.5548,88.842
28.602,36244.7,5277.61,41522.4,94.7575,94.0846
28.702,35417.4,6101.74,41519.2,92.5946,105.607
28.802,35965.9,5579.39,41545.3,94.0285,105.524
28.902,34486.5,7316.07,41802.5,90.1607,100.238
29.002,34733.2,7150.73,41883.9,90.8058,19.8817
29.102,34932.7,6900.84,41833.6,91.3274,24.318
29.202,35049.4,6913.08,41962.5,91.6325,78.9108
29.302,34781.7,7139.99,41921.7,90.9326,90.9552
29.402,35225.8,6685.66,41911.4,92.0936,75.6786
29.502,36137.9,5746.14,41884.1,94.4782,40.3075
29.602,35381.5,6494.45,41875.9,92.5006,97.5685
29.702,34768.1,7152.98,41921,90.8969,74.6242
29.802,36240.7,5638.99,41879.7,94.7469,83.284
29.902,36132.4,5911.68,42044.1,94.4638,70.963
30.002,36322.7,5750.06,42072.8,94.9613,83.8189
30.102,35177.6,6933.51,42111.1,91.9675,75.183
30.202,34709.9,7784.06,42494,90.7448,89.8104
30.302,36032.2,6394.31,42426.5,94.2018,55.9629
30.402,35726.2,6691.09,42417.3,93.4018,67.7641
30.502,34988.5,7418.6,42407.1,91.4732,24.5395
30.602,36354.6,6280.79,42635.4,95.0446,45.0021
30.702,35912.3,6815.41,42727.7,93.8884,85.8379
30.802,36934.2,5753.06,42687.3,96.56,59.6994
30.902,37258.2,5383.21,42641.4,97.407,84.1643
31.002,36140.7,6565.21,42705.9,94.4855,115.883
31.102,36554.3,6120.62,42674.9,95.5668,15.3556
31.202,37371.3,5306.57,42677.9,97.7027,35.2336
31.302,36073.9,6600.66,42674.6,94.3108,62.3045
31.402,34660.6,7997.17,42657.8,90.6161,54.3001
31.502,36800.6,5839.5,42640.1,96.2108,101.365
31.602,36434.6,6207.9,42642.5,95.2539,40.8157
31.702,37193.4,5504.41,42697.8,97.2375,35.7137
31.802,36473,6223.18,42696.2,95.3542,75.9316
31.902,36190.1,6567.91,42758,94.6146,72.5386
32.002,36284.1,6451.83,42735.9,94.8603,25.6398
32.102,35700.1,6981.62,42681.8,93.3337,98.1662
32.202,37199.2,5494.34,42693.5,97.2528,105.092
32.302,36236.8,6503.57,42740.3,94.7366,80.4558
32.402,35779.3,6943.53,42722.8,93.5407,19.3602
32.502,37006.5,5763.14,42769.6,96.7489,72.047
32.602,36919.9,6062.87,42982.8,96.5226,87.3956
32.702,35352.5,7621.38,42973.9,92.4249,76.2057
32.802,35735.3,7233.46,42968.8,93.4257,49.4017
32.902,36279,6670.64,42949.6,94.8471,101.031
33.002,36037.4,6928.19,42965.6,94.2154,106.66
33.102,37135.9,5852.52,42988.4,97.0873,92.695
33.202,37798.1,5191.73,42989.8,98.8186,84.4696
33.302,36399.7,6602.79,43002.5,95.1626,79.8891
33.402,35641.7,7406.99,43048.7,93.1808,97.8682
33.502,36389.4,6845.54,43234.9,95.1357,104.694
33.602,37072.4,6204.12,43276.5,96.9214,116.278
33.702,36793.5,6489.12,43282.7,96.1922,63.36
33.802,36295.3,7115.69,43411,94.8896,81.7935
33.902,37022.2,6413.61,43435.8,96.7901,119.987
34.002,36697.7,6612.03,43309.7,95.9417,60.9835
34.102,36309.2,7169.42,43478.7,94.9261,84.2517
34.202,37867.6,5660.25,43527.9,99.0003,118.773
34.302,36747.2,6810.06,43557.3,96.0712,82.9306
34.402,36160.4,7500.68,43661.1,94.537,117.952
34.502,36881.1,6710.4,43591.5,96.4212,-8.93061
34.602,36938.1,6723.8,43661.9,96.5702,84.5784
34.702,36676.8,6961.92,43638.7,95.887,77.6013
34.802,37868.6,5856.27,43724.8,99.0028,62.0314
34.902,36789.2,6903.14,43692.3,96.1808,77.493
35.002,37158.2,6557.2,43715.4,97.1456,80.5546
35.102,37138,6591.64,43729.7,97.0929,103.579
35.202,36652.3,7045.32,43697.6,95.823,72.5517
35.302,37552.8,6182.81,43735.6,98.1772,78.0897
35.402,37556.5,5984.66,43541.1,98.1868,78.3647
35.502,37367.7,6175.96,43543.7,97.6933,107.454
35.602,37487.7,6026.08,43513.8,98.0071,45.7108
35.702,35687.8,8000.65,43688.5,93.3015,58.7595
35.802,37492.2,6071.72,43564,98.0189,41.8901
35.902,36571.3,7229.05,43800.4,95.6113,73.8861
36.002,35929.9,7879.13,43809.1,93.9345,158.021
36.102,37268.6,6777.16,44045.7,97.4342,91.5781
36.202,37179.6,6789.64,43969.2,97.2015,49.1407
36.302,37461.3,6551.47,44012.8,97.9381,135.117
36.402,36617,7454.44,44071.4,95.7307,76.4564
36.502,38010.5,5979.26,43989.7,99.3738,54.9932
36.602,37582.6,6417.11,43999.7,98.2551,91.8853
36.702,37009.5,6920.79,43930.3,96.7569,112.312
36.802,35526.9,8559.6,44086.5,92.8808,94.7503
36.902,36687.9,7113.37,43801.3,95.9161,-16.971
37.002,37150.1,6760.33,43910.4,97.1244,99.4825
37.102,37311.2,6578.36,43889.6,97.5457,98.8776
37.202,36716.5,7209.03,43925.5,95.9908,81.3236
37.302,36984.7,6942.95,43927.7,96.692,85.3629
37.402,37681.9,6283.53,43965.5,98.5149,103.049
37.502,37458.7,6446.56,43905.2,97.9312,95.3096
37.602,36829.1,7161.81,43990.9,96.2851,116.958
37.7,36853,7121.54,43974.5,96.3477,110.571
37.8,37983.2,5942.59,43925.8,99.3025,77.9318
37.9,37455.3,6507.37,43962.6,97.9222,53.8697
38,36813.8,7137.76,43951.6,96.2453,26.0111
38.1,37344.1,6690.76,44034.9,97.6317,56.2737
38.2,37111.4,7142.82,44254.2,97.0233,114.202
38.3,37418.9,6824.82,44243.7,97.8272,67.8353
38.4,38008.1,6275.61,44283.7,99.3675,23.7944
38.5,38511.5,5760.61,44272.1,100.684,104.4
38.6,36776.8,7640.72,44417.5,96.1485,48.7786
38.7,37764.4,6445.04,44209.5,98.7305,79.9253
38.8,37003.9,7294.76,44298.7,96.7423,103.715
38.9,36936.4,7288.96,44225.4,96.5658,108.041
39,38024,6553.47,44577.4,99.4091,48.3105
39.1,38040.3,6665.8,44706.1,99.4517,109.595
39.2,37951.2,6491.4,44442.6,99.2187,31.9602
39.3,37859.7,6632.82,44492.5,98.9795,25.9774
39.4,38284.7,6155.14,44439.9,100.091,105.683
39.5,38800.5,5752.82,44553.4,101.439,56.3196
39.6,36695.7,7912.54,44608.2,95.9365,90.1396
39.7,37547.6,7043.53,44591.1,98.1636,67.0872
39.8,37983.6,6730.17,44713.7,99.3035,66.8857
39.9,37912.7,7001.34,44914,99.1181,81.8775
40,39713.9,5250.91,44964.8,103.827,72.7826
40.1,38685.8,6458.51,45144.3,101.139,73.6859
40.2,37782.2,7384.93,45167.2,98.7771,107.831
40.3,38422.8,6729.53,45152.3,100.452,96.6497
40.4,37761,7410.77,45171.8,98.7215,55.0668
40.5,36992.3,8139.97,45132.3,96.7119,113.343
40.6,38778.8,6291.48,45070.2,101.382,61.2888
40.7,38656.6,6525.41,45182,101.063,81.6026
40.8,39517.1,5933.87,45450.9,103.313,77.8047
40.9,39410.5,6286.4,45696.9,103.034,51.0753
41,39539.6,6117.76,45657.3,103.371,113.03
41.1,38261.9,7463.1,45725.1,100.031,105.889
41.2,38738.3,6964.96,45703.2,101.277,23.2511
41.3,40394.3,5524.44,45918.8,105.606,95.869
41.4,38659.7,7279.49,45939.2,101.071,68.3191
41.5,38785.2,7130.27,45915.4,101.399,92.0504
41.6,39489.4,6506.68,45996.1,103.24,107.282
41.7,39404.7,6629.75,46034.5,103.019,45.3123
41.8,38111,7974.89,46085.9,99.6367,87.9912
41.9,38516.6,7792.46,46309.1,100.697,90.9662
42,38240.3,8121.55,46361.8,99.9745,101.956
42.1,38395,7895.08,46290.1,100.379,119.795
42.2,40120.2,6204.27,46324.5,104.889,106.641
42.3,38985.4,7338.67,46324.1,101.923,82.5245
42.4,39624,6715.26,46339.3,103.592,120.303
42.5,39071.4,7377.72,46449.1,102.148,105.469
42.6,38458.5,8172.36,46630.9,100.545,97.4694
42.7,39961.3,6994.17,46955.4,104.474,81.4488
42.8,40102.2,7122.4,47224.5,104.842,87.0966
42.9,40781.2,6403.49,47184.7,106.618,116.143
43,40615.2,6638.37,47253.5,106.183,57.6833
43.1,40438.3,6756.34,47194.6,105.721,55.929
43.2,39900.3,7338.39,47238.7,104.315,81.5225
43.3,40182.1,7046.57,47228.7,105.051,102.155
43.4,40818.3,6466.86,47285.2,106.715,55.7846
43.5,40150.6,7142.25,47292.9,104.969,28.47
43.6,40646.6,6636.2,47282.8,106.266,31.7023
43.7,39778.3,7533.95,47312.3,103.996,113.505
43.8,38793.8,8380.91,47174.7,101.422,103.069
43.9,40344.4,6939.84,47284.2,105.475,-2.96698
44,41245.6,6024.68,47270.2,107.832,71.6424
44.1,40923.7,6290.92,47214.6,106.99,135.883
44.2,41050.1,6174.27,47224.3,107.32,91.6379
44.3,40951,6399,47350,107.061,124.125
44.4,39792,7427.13,47219.1,104.031,83.3923
44.5,39299.6,7936.29,47235.9,102.744,47.4614
44.6,40889.2,6393.9,47283.1,106.9,109.978
44.7,39793.7,7524.77,47318.5,104.036,37.5268
44.8,39478.8,7736.44,47215.3,103.213,107.715
44.9,40698.7,6678.67,47377.4,106.402,141.604
45,42639.8,6247.05,48886.9,111.477,100.035
45.1,42415.9,6543.32,48959.2,110.891,112.101
45.2,41290.5,7699.82,48990.3,107.949,100.16
45.3,41969.4,6908.02,48877.4,109.724,47.2331
45.4,41731.7,7193.64,48925.3,109.102,31.485
45.5,40413.5,8644.01,49057.5,105.656,65.8713
45.6,40987.3,8073.59,49060.9,107.156,108.024
45.7,42379.3,6630.05,49009.3,110.795,42.9964
45.8,41741.1,7268.23,49009.3,109.127,129.048
45.9,41701,7365.56,49066.5,109.022,99.991
46,41188.1,8172.31,49360.4,107.681,126.642
46.1,40573.4,8936.89,49510.3,106.074,74.1285
46.2,42786.1,6814.58,49600.6,111.859,112.104
46.3,42440.8,7501.75,49942.6,110.956,63.8414
46.4,43229.8,6515.02,49744.8,113.019,109.08
46.5,42460.2,7317.21,49777.4,111.007,108.989
46.6,42155.2,7520.92,49676.1,110.21,61.9775
46.7,43346,6509.34,49855.4,113.323,103.664
46.8,42702.4,7165.79,49868.2,111.64,83.0524
46.9,42249.2,7823.76,50073,110.455,129.966
47,42816.8,7249.88,50066.7,111.939,45.1642
47.1,43196.1,6948.68,50144.8,112.931,120.164
47.2,43445.5,6714.74,50160.3,113.583,97.2313
47.3,42844.4,7568.85,50413.2,112.012,82.3609
47.4,42487.9,7914.59,50402.5,111.079,118.523
47.5,42522,8024.46,50546.4,111.169,87.0424
47.6,42615.3,7948.76,50564.1,111.413,164.613
47.7,43169.6,7140.17,50309.8,112.862,104.765
47.8,43296.6,7055.43,50352.1,113.194,54.0642
47.9,42499.5,7902.47,50401.9,111.11,110.034
48,42605.5,7751.39,50356.9,111.387,56.6548
48.1,43587,6965.84,50552.9,113.953,135.43
48.2,43800.7,6739.35,50540,114.512,106.42
48.3,43734.2,6930.19,50664.4,114.338,88.8109
48.4,42262.9,8406.54,50669.4,110.491,99.3578
48.5,42791.7,7994.49,50786.2,111.874,91.1547
48.6,43854.6,6909.46,50764.1,114.653,102.967
48.7,43071.8,8688.54,51760.3,112.606,124.374
48.8,43926.4,7768.95,51695.3,114.84,94.8595
48.9,43566,8068.64,51634.6,113.898,102.678
49,43693.1,7687.96,51381.1,114.23,109.113
49.1,43781.6,7702.45,51484.1,114.462,87.4444
49.2,44328,7210.37,51538.4,115.89,114.62
49.3,43459.5,8095.48,51555,113.62,32.1241
49.4,42650.9,9445.61,52096.5,111.506,128.509
49.5,44501.8,7618.66,52120.5,116.345,71.1878
49.6,44512.8,7843.97,52356.8,116.373,61.9313
49.7,44824.8,7486.53,52311.3,117.189,156.121
49.8,44502,7821.61,52323.6,116.345,104.22
49.9,44742.8,8643.39,53386.2,116.975,102.422
50,46604,6819.64,53423.6,121.841,133.7
